uid,dt-created,dt-modified,event-dt-begin,event-dt-end,event-location,title,link
"20170925091542","2017-09-25 09:15:42 GMT","2017-09-25 09:16:54 GMT","2018-02-14","2018-05-07","Dulwich Picture Gallery, London","David Milne: Modern Painting","http://www.dulwichpicturegallery.org.uk/whats-on/exhibitions/2018/february/david-milne-modern-painting/"
"20170925092140","2017-09-25 09:21:40 GMT","2017-09-25 09:24:38 GMT","2018-05-19","2018-09-09","Tate St Ives","Patrick Heron","http://www.tate.org.uk/whats-on/tate-st-ives/exhibition/patrick-heron"
"20170925092542","2017-09-25 09:25:42 GMT","2017-09-25 09:26:51 GMT","2018-10-11","2019-01-27","Tate Modern, London","Anni Albers","http://www.tate.org.uk/whats-on/tate-modern/exhibition/anni-albers"
"20170925092710","2017-09-25 09:27:10 GMT","2017-09-25 09:28:07 GMT","2018-11-23","2019-03-17","Tate Liverpool","Fernand Léger","http://www.tate.org.uk/whats-on/tate-liverpool/exhibition/fernand-leger"
"20170925092931","2017-09-25 09:29:31 GMT","2017-09-25 09:30:13 GMT","2018-05-24","2018-09-23","Tate Liverpool","Egon Schiele","http://www.tate.org.uk/whats-on/tate-liverpool/exhibition/egon-schiele"
"20170928113055","2017-09-28 11:30:55 GMT","2017-09-28 11:32:27 GMT","2018-01-18","2018-04-15","Courtauld Gallery, London","Antoine Caron","http://courtauld.ac.uk/gallery/what-on/exhibitions-displays"
"20171002093714","2017-10-02 09:37:14 GMT","2017-10-02 09:38:21 GMT","2018-03-23","2018-07-22","Ashmolean Museum, Oxford","America's Cool Modernism","http://www.ashmolean.org/americascoolmodernism"
"20171002094044","2017-10-02 09:40:44 GMT","2017-10-02 09:41:39 GMT","2018-01-26","2018-05-20","Musée d'Art Moderne de la Ville de Paris","Jean Fautrier","http://www.mam.paris.fr/fr/venir"
"20171002094517","2017-10-02 09:45:17 GMT","2017-10-02 09:46:09 GMT","2018-03-01","2018-05-20","National Portrait Gallery, London","Victorian Giants: The Birth of Art Photography","http://www.npg.org.uk/whatson/exhibitions/2017/victorian-giants-the-birth-of-art-photography/"
"20171002094906","2017-10-02 09:49:06 GMT","2017-10-02 09:50:32 GMT","2018-03-22","2018-07-15","Museum Kunstpalast, Düsseldorf","Black & White. Von Dürer bis Elíasson","http://www.smkp.de/ausstellungen/ausblick/black-white-von-duerer-bis-eliasson/"
"20171002095243","2017-10-02 09:52:43 GMT","2017-10-02 09:54:44 GMT","2018-02-08","2018-07-08","Musée Marmottan Monet, Paris","Corot","http://www.marmottan.fr/fr/Exposition_%C3%A0_venir-musee-2590"
"20171009100020","2017-10-09 10:00:20 GMT","2017-10-09 10:01:13 GMT","2017-10-07","2018-05-27","Hermitage Amsterdam","Dutch Masters from the Hermitage. Treasures of the Tsars","https://hermitage.nl/en/exhibitions/dutch-masters-hermitage/"
"20171009101007","2017-10-09 10:10:07 GMT","2017-10-09 10:11:07 GMT","2018-02-06","2018-05-13","Petit Palais, Paris","Les Hollandais à Paris, 1789-1914","http://www.petitpalais.paris.fr/expositions/les-hollandais-paris-1789-1914"
"20171009101154","2017-10-09 10:11:54 GMT","2017-10-09 10:12:23 GMT","2018-06-21","2018-10-14","Petit Palais, Paris","Les Impressionnistes à Londres","http://www.petitpalais.paris.fr/expositions/les-impressionnistes-londres"
"20171009101738","2017-10-09 10:17:38 GMT","2017-10-09 10:18:14 GMT","2018-03-16","2018-06-24","Albertina, Wien","Keith Haring","http://www.albertina.at/en/haring"
"20171009101913","2017-10-09 10:19:13 GMT","2017-10-09 10:19:46 GMT","2018-10-24","2019-02-17","Albertina, Wien","Helen Levitt","http://www.albertina.at/en/exhibitions/current?ausstellungen_id=1495878446369&j-cc-item=ausstellungen&j-cc-id=1495878446369&j-cc-node=item"
"20171011112739","2017-10-11 11:27:39 GMT","2017-10-11 11:28:58 GMT","2017-10-04","2018-01-14","Museo Ettore Fico, Torino","Niki de Saint Phalle","http://www.museofico.it/en/mostre/niki-de-saint-phalle/"
"20171016104713","2017-10-16 10:47:13 GMT","2017-10-16 10:48:21 GMT","2017-11-18","2018-05-27","Jeu de Paume, Paris","Lucien Hervé","http://www.jeudepaume.org/index.php?page=article&idArt=2988"
"20171016104903","2017-10-16 10:49:03 GMT","2017-10-16 10:49:46 GMT","2018-02-05","2018-05-20","Jeu de Paume, Paris","Raoul Hausmann","http://www.jeudepaume.org/index.php?page=article&idArt=2947"
"20171016105232","2017-10-16 10:52:32 GMT","2017-10-16 10:53:40 GMT","2017-10-29","2018-02-18","Kunstmuseum Wolfsburg","Never Ending Stories","https://www.kunstmuseum-wolfsburg.de/ausstellungen/never-ending-stories-der-loop-in-kunst-film-architektur-musik-literatur-und-kulturgeschichte/"
"20171016105540","2017-10-16 10:55:40 GMT","2017-10-16 10:57:02 GMT","2017-09-16","2018-01-14","Museum voor Schone Kunsten, Gent","Geta Brătescu: Een atelier voor jezelf","https://www.mskgent.be/nl/tentoonstellingen/geta-bratescu-een-atelier-voor-jezelf"
"20171016110102","2017-10-16 11:01:02 GMT","2018-02-12 11:43:57 GMT","2018-09-28","2019-02-24","Staatsgalerie, Stuttgart","Wilhelm Lehmbruck","https://www.staatsgalerie.de/ausstellungen/wilhelm-lehmbruck.html"
"20171023101043","2017-10-23 10:10:43 GMT","2017-10-23 10:12:13 GMT","2018-02-09","2018-05-28","Berlinische Galerie, Berlin","Eduardo Paolozzi","https://www.berlinischegalerie.de/ausstellungen-berlin/vorschau/eduardo-paolozzi/"
"20171023101839","2017-10-23 10:18:39 GMT","2017-10-23 10:21:26 GMT","2017-10-13","2018-01-22","Palais des Beaux Arts de Lille","Jean-François Millet, rétrospective","http://www.pba-lille.fr/Agenda/J.F.Millet-retrospective2"
"20171023102331","2017-10-23 10:23:31 GMT","2017-10-23 10:24:49 GMT","2017-10-12","2018-01-14","Museo dell'Ara Pacis, Roma","Hokusai","http://en.arapacis.it/mostre_ed_eventi/mostre/hokusai_sulle_orme_del_maestro"
"20171023102754","2017-10-23 10:27:54 GMT","2017-10-23 10:29:49 GMT","2018-06-09","2018-09-09","K20 Kunstsammlung NRW, Düsseldorf","Anni Albers. Retrospektive","https://www.kunstsammlung.de/entdecken/vorschau.html"
"20171023104328","2017-10-23 10:43:28 GMT","2017-10-23 10:44:24 GMT","2017-09-20","2017-12-17","Estorick Collection, London","Arte Povera","http://www.estorickcollection.com/exhibitions/poor-art-or-arte-povera-italian-influences-british-responses"
"20171030111627","2017-10-30 11:16:27 GMT","2017-10-30 11:18:08 GMT","2017-11-01","2018-02-25","Kunsthal, Rotterdam","Paul Delvaux","https://www.kunsthal.nl/en/plan-your-visit/exhibitions/paul-delvaux/"
"20171030114054","2017-10-30 11:40:54 GMT","2017-10-30 11:41:52 GMT","2018-09-29","2018-12-10","Royal Academy of Arts, London","Oceania","https://www.royalacademy.org.uk/exhibition/oceania"
"20171106103628","2017-11-06 10:36:28 GMT","2017-11-06 10:37:41 GMT","2018-08-31","2018-11-18","Kunsthaus Zürich ","Robert Delaunay and The City of Light","http://www.kunsthaus.ch/en/exhibitions/coming-soon/robert-delaunay/"
"20171106103952","2017-11-06 10:39:52 GMT","2017-11-06 10:40:49 GMT","2018-02-16","2018-03-25","Kunsthaus Zürich ","Abraham Cruzvillegas","http://www.kunsthaus.ch/en/exhibitions/coming-soon/abraham-cruzvillegas/"
"20171106104112","2017-11-06 10:41:12 GMT","2017-11-06 10:42:26 GMT","2018-12-14","2019-03-10","Kunsthaus Zürich","Oskar Kokoschka: A Retrospective","http://www.kunsthaus.ch/en/exhibitions/coming-soon/oskar-kokoschka/"
"20171106104236","2017-11-06 10:42:36 GMT","2017-11-06 10:43:35 GMT","2018-03-09","2018-07-08","Kunsthaus Zürich","Magritte – Dietrich – Vallotton. Visionary objectivity","http://www.kunsthaus.ch/en/exhibitions/coming-soon/visionary-objectivity/"
"20171106105443","2017-11-06 10:54:43 GMT","2017-11-06 10:57:20 GMT","2018-01-21","2018-06-03","Museum de Fundatie, Zwolle","Neo Rauch – Dromos. Painting 1993-2017","https://www.museumdefundatie.nl/en/id:493/"
"20171106110447","2017-11-06 11:04:47 GMT","2017-11-06 11:06:15 GMT","2018-03-03","2018-06-10","Palazzo dei Diamanti, Ferrara","States of Mind","http://www.palazzodiamanti.it/1615/states-of-mind"
"20171113091552","2017-11-13 09:15:52 GMT","2017-11-13 09:16:31 GMT","2017-12-06","2018-06-03","Zentrum Paul Klee, Bern","Klee im Krieg","https://www.zpk.org/en/exhibitions/preview/klee-im-krieg-1563.html"
"20171113091934","2017-11-13 09:19:34 GMT","2017-11-13 09:20:20 GMT","2018-05-03","2018-08-19","Louisiana Museum of Modern Art, Humlebæk","Gabriele Münter","https://en.louisiana.dk/exhibition/gabriele-m%C3%BCnter"
"20171113092220","2017-11-13 09:22:20 GMT","2017-11-13 09:23:46 GMT","2018-02-01","2018-05-27","Louisiana Museum of Modern Art, Humlebæk","Picasso Ceramics","https://en.louisiana.dk/exhibition/picasso-ceramics"
"20171113093645","2017-11-13 09:36:45 GMT","2017-11-13 09:37:54 GMT","2017-11-19","2018-05-27","Drents Museum, Assen","The American Dream","https://drentsmuseum.nl/nl/tentoonstellingen/american-dream"
"20171113095138","2017-11-13 09:51:38 GMT","2017-11-13 09:53:24 GMT","2018-05-31","2018-09-16","Museo Picasso, Málaga","Warhol. Mechanical Art","http://www.museopicassomalaga.org/en/temporary-exhibitions/warhol-mechanical-art"
"20171113100159","2017-11-13 10:01:59 GMT","2017-11-13 10:03:36 GMT","2018-06-02","2018-09-02","Museum aan de Stroom, Antwerpen","Michaelina Wautier","http://www.mas.be/nl/activiteit/michaelina"
"20171120112542","2017-11-20 11:25:42 GMT","2017-11-20 11:26:50 GMT","2018-11-06","2019-03-10","Lenbachhaus, München","Georgiana Houghton – Hilma af Klint – Emma Kunz","http://www.lenbachhaus.de/ausstellungen/vorschau-2018/georgiana-houghton-hilma-af-klint-emma-kunz/"
"20171120112902","2017-11-20 11:29:02 GMT","2017-11-20 11:30:46 GMT","2017-09-28","2018-06-10","Pinakothek der Moderne, München","Germaine Krull. Métal","https://www.pinakothek.de/ausstellungen/germaine-krull-metal"
"20171120114352","2017-11-20 11:43:52 GMT","2017-11-20 11:46:55 GMT","2018-01-27","2018-05-01","Peggy Guggenheim Collection, Venezia","Marino Marini","http://www.guggenheim-venice.it/inglese/exhibitions/mostre.php?tipo=3"
"20171120114846","2017-11-20 11:48:46 GMT","2017-11-20 11:49:42 GMT","2018-03-30","2018-07-15","Musée des impressionnismes, Giverny","Japonismes / Impressionnismes","http://www.mdig.fr/fr/japonismes-impressionnismes"
"20171120115014","2017-11-20 11:50:14 GMT","2017-11-20 11:51:01 GMT","2018-07-27","2018-11-04","Musée des impressionnismes, Giverny","Henri-Edmond Cross : peindre le bonheur","http://www.mdig.fr/fr/henri-edmond-cross-peindre-le-bonheur"
"20171129111143","2017-11-29 11:11:43 GMT","2017-11-29 11:13:10 GMT","2019-11-30 ","2020-03-08","Staatliche Kunsthalle Karlsruhe","Hans Baldung Grien","http://www.kunsthalle-karlsruhe.de/de/ausstellungen/"
"20171129111336","2017-11-29 11:13:36 GMT","2017-11-29 11:14:46 GMT","2018-03-24","2018-08-05","Staatliche Kunsthalle Karlsruhe","Sean Scully","http://www.kunsthalle-karlsruhe.de/de/ausstellungen/"
"20171129113931","2017-11-29 11:39:31 GMT","2017-11-29 11:40:56 GMT","2019-10-30","2020-01-01","Stedelijk Museum Schiedam ","Manzoni in Holland","http://www.stedelijkmuseumschiedam.nl/nl/643"
"20171129114409","2017-11-29 11:44:09 GMT","2017-11-29 11:45:02 GMT","2018-12-11","2019-03-17","Petit Palais, Paris","Fernand Khnopff (1858-1921)","http://www.petitpalais.paris.fr/expositions/fernand-khnopff-1858-1921"
"20171129114828","2017-11-29 11:48:28 GMT","2017-11-29 11:51:06 GMT","2018-01-30","2018-10-28","Musée du quai Branly, Paris","Paintings from afar","http://www.quaibranly.fr/en/exhibitions-and-events/at-the-museum/exhibitions/event-details/e/peintures-des-lointains-37627/"
"20171211112131","2017-12-11 11:21:31 GMT","2017-12-11 11:23:22 GMT","2018-05-27","2018-08-26","Von der Heydt-Kunsthalle, Wuppertal","Thomas Wrede","http://von-der-heydt-kunsthalle.de/Thomas_Wrede.html"
"20171211112646","2017-12-11 11:26:46 GMT","2017-12-11 11:28:05 GMT","2018-04-17","2018-08-12","Von der Heydt Museum, Wuppertal","Jankel Adler","http://vdh.netgate1.net/Vorschau.html"
"20171211112927","2017-12-11 11:29:27 GMT","2017-12-11 11:31:45 GMT","2018-09-09","2019-01-06","Von der Heydt Museum, Wuppertal","Paula Modersohn-Becker","http://vdh.netgate1.net/Vorschau.html"
"20171211114123","2017-12-11 11:41:23 GMT","2017-12-11 11:44:04 GMT","2018-06-29","2018-10-07","Fotomuseum, Antwerpen","Paul Kooiker","https://www.fotomuseum.be/tentoonstellingen/paul-kooiker.html"
"20171211115242","2017-12-11 11:52:42 GMT","2017-12-11 11:55:26 GMT","2018-03-07","2018-07-01","Musée du Luxembourg, Paris","Tintoretto","http://museeduluxembourg.fr/expositions/le-tintoret-naissance-dun-genie"
"20171218104648","2017-12-18 10:46:48 GMT","2017-12-18 10:48:04 GMT","2018-10-20","2019-02-10","Kunstmuseum Basel","Füssli","https://kunstmuseumbasel.ch/en/exhibitions/2018/fuseli"
"20171218105447","2017-12-18 10:54:47 GMT","2017-12-18 10:55:52 GMT","2018-06-16","2019-01-13","Hermitage Amsterdam","Classic Beauties","https://hermitage.nl/nl/classic-beauties/"
"20171218110802","2017-12-18 11:08:02 GMT","2017-12-18 11:09:14 GMT","2018-06-26","2018-09-30","Museo Thyssen-Bornemisza, Madrid","Monet/Boudin","https://www.museothyssen.org/en/exposiciones/monetboudin"
"20171218110928","2017-12-18 11:09:28 GMT","2017-12-18 11:10:27 GMT","2018-10-23","2019-01-27","Museo Thyssen-Bornemisza, Madrid","Max Beckmann, figures in exile","https://www.museothyssen.org/en/exposiciones/max-beckmann-figures-exile"
"20171218111259","2017-12-18 11:12:59 GMT","2017-12-18 11:15:01 GMT","2018-09-02","2019-01-13","Fondation Beyeler, Basel ","Balthus","https://www.fondationbeyeler.ch/balthus/"
"20180108105227","2018-01-08 10:52:27 GMT","2018-01-08 10:53:33 GMT","2018-05-17","2018-08-19","Louisiana Museum of Modern Art, Humlebæk","Ed Ruscha","https://en.louisiana.dk/exhibition/ed-ruscha"
"20180108105416","2018-01-08 10:54:16 GMT","2018-01-08 10:55:09 GMT","2018-11-08","2019-02-24","Louisiana Museum of Modern Art, Humlebæk","Cecily Brown","https://en.louisiana.dk/exhibition/cecily-brown"
"20180108105604","2018-01-08 10:56:04 GMT","2018-01-08 10:56:38 GMT","2018-09-13","2019-01-20","Louisiana Museum of Modern Art, Humlebæk","The Moon","https://en.louisiana.dk/exhibition/moon"
"20180108105906","2018-01-08 10:59:06 GMT","2018-01-08 10:59:54 GMT","2018-04-10","2018-08-05","Museo Nacional del Prado, Madrid","Rubens. Painter of Sketches","https://www.museodelprado.es/en/whats-on/exhibition/rubens-painter-of-sketches/608ff3ed-0823-40a4-bc5a-9a5cb634d8b0"
"20180108110052","2018-01-08 11:00:52 GMT","2018-01-08 11:01:29 GMT","2018-04-17","2018-08-05","Museo Nacional del Prado, Madrid","Painting on Stone","https://www.museodelprado.es/en/whats-on/exhibition/painting-on-stone/ef8ddd0c-f7c0-4e75-ba54-22b5af409ec7"
"20180115084640","2018-01-15 08:46:40 GMT","2018-01-15 08:47:28 GMT","2018-02-28","2018-05-21","National Gallery, London","Murillo: The Self Portraits","http://www.nationalgallery.org.uk/whats-on/exhibitions/murillo-the-self-portraits"
"20180115084754","2018-01-15 08:47:54 GMT","2018-01-15 08:48:40 GMT","2018-06-11","2018-10-07","National Gallery, London","Ed Ruscha: Course of Empire","http://www.nationalgallery.org.uk/whats-on/exhibitions/ed-ruscha-course-of-empire"
"20180115085607","2018-01-15 08:56:07 GMT","2018-01-15 08:56:47 GMT","2018-09-26","2019-01-27","Dulwich Picture Gallery, London","Ribera: Art of Violence","https://www.dulwichpicturegallery.org.uk/whats-on/exhibitions/2018/september/ribera-art-of-violence/"
"20180115090247","2018-01-15 09:02:47 GMT","2018-01-15 09:03:37 GMT","2018-04-10","2018-07-15","Musée d'Orsay, Paris","Wild Souls. Symbolism in the Baltic States","http://www.musee-orsay.fr/en/events/exhibitions/in-the-musee-dorsay/exhibitions-in-the-musee-dorsay/article/ames-sauvages-46485.html?tx_ttnews%5BbackPid%5D=254&cHash=e585ede3dd"
"20180115090402","2018-01-15 09:04:02 GMT","2018-01-15 09:04:43 GMT","2018-06-12","2018-09-16","Musée d'Orsay, Paris","In colour: polychrome sculpture in France 1850-1910","http://www.musee-orsay.fr/en/events/exhibitions/in-the-musee-dorsay/exhibitions-in-the-musee-dorsay/article/en-couleurs-47134.html?tx_ttnews%5BbackPid%5D=254&cHash=9bc77d5814"
"20180115090455","2018-01-15 09:04:55 GMT","2018-01-15 09:05:45 GMT","2018-09-18","2019-01-06","Musée d'Orsay, Paris","Picasso. Blue and Rose","http://www.musee-orsay.fr/en/events/exhibitions/in-the-musee-dorsay/exhibitions-in-the-musee-dorsay/article/picasso-47542.html?tx_ttnews%5BbackPid%5D=254&cHash=82de7113d6"
"20180115090630","2018-01-15 09:06:30 GMT","2018-01-15 09:06:58 GMT","2018-11-06","2019-01-27","Musée d'Orsay, Paris","Renoir father and son. Painting and cinema.","http://www.musee-orsay.fr/en/events/exhibitions/in-the-musee-dorsay/exhibitions-in-the-musee-dorsay/article/renoir-pere-et-fils-47534.html?tx_ttnews%5BbackPid%5D=254&cHash=2f66806754"
"20180122083830","2018-01-22 08:38:30 GMT","2018-01-22 08:39:22 GMT","2018-09-26","2019-01-13","Städel Museum, Frankfurt","Victor Vasarely","http://www.staedelmuseum.de/en/exhibitions/victor-vasarely"
"20180122084443","2018-01-22 08:44:43 GMT","2018-01-22 08:45:39 GMT","2018-06-01","2018-09-02","Museo Guggenheim, Bilbao","Chagall. The Breakthrough Years","https://www.guggenheim-bilbao.eus/en/exhibitions/chagall-breakthrough-years-1911-1919/"
"20180122084740","2018-01-22 08:47:40 GMT","2018-01-22 08:48:25 GMT","2018-10-19","2019-02-24","Museo Guggenheim, Bilbao","Alberto Giacometti: A Retrospective","https://www.guggenheim-bilbao.eus/en/exhibitions/alberto-giacometti-retrospective/"
"20180122085014","2018-01-22 08:50:14 GMT","2018-01-22 08:50:58 GMT","2018-11-22","2019-02-03","National Portrait Gallery, London","Gainsborough’s Family Album","https://www.npg.org.uk/whatson/exhibitions/2018/gainsborough/"
"20180122085259","2018-01-22 08:52:59 GMT","2018-01-22 08:54:17 GMT","2018-11-01","2019-01-27","Schirn Kunsthalle, Frankfurt","Wilderness","http://www.schirn.de/en/exhibitions/2018/wildnis/"
"20180129105549","2018-01-29 10:55:49 GMT","2018-01-29 10:57:24 GMT","2018-01-24","2018-04-08","Estorick Collection, London","The Enchanted Room: Modern Works from the Pinacoteca di Brera","http://www.estorickcollection.com/exhibitions/the-enchanted-room-modern-works-from-the-pinacoteca-di-brera"
"20180129105827","2018-01-29 10:58:27 GMT","2018-01-29 10:59:08 GMT","2018-12-11","2019-03-17","Petit Palais, Paris","Jean Jacques Lequeu","http://www.petitpalais.paris.fr/expositions/jean-jacques-lequeu-1757-1826"
"20180129110223","2018-01-29 11:02:23 GMT","2018-01-29 11:03:56 GMT","2018-09-13","2019-02-10","Musée Marmottan Monet, Paris","Collections Privées","http://www.marmottan.fr/fr/Exposition_%C3%A0_venir-musee-2590"
"20180129110446","2018-01-29 11:04:46 GMT","2018-01-29 11:05:41 GMT","2018-03-09","2018-07-23","Musée Jacquemart-André, Paris","Mary Cassatt","http://www.musee-jacquemart-andre.com/fr/mary-cassatt"
"20180129111132","2018-01-29 11:11:32 GMT","2018-01-29 11:13:42 GMT","2018-03-17","2018-09-09","Vitra Design Museum, Weil am Rhein","Night Fever. Designing Club Culture 1960 – Today","https://www.design-museum.de/de/ausstellungen/"
